"TIME.sk","CONFIRMED.sk","RECOVERED.sk","DEATHS.sk","ACTIVE.sk","DATE.spb","CONFIRMED.spb","RECOVERED.spb","ACTIVE.spb","IN_HOSPITALS.spb","HOSPITALIZED_TODAY.spb","PCR_TESTS","V1.CS","V1.TODAY","V2.CS","V2.TODAY","V.REMAINING","DESIGNATED_BEDS","VENT","VR1.CS","VR1.TODAY","VR2.CS","VR2.TODAY","FREE_BEDS","OCCUPIED_BEDS_CALCULATED","WEEKLY.REPORTS.BEDS_OCCUPIED.hard","WEEKLY.REPORTS.BEDS_OCCUPIED.mid","WEEKLY.REPORTS.BEDS_OCCUPIED.lite","WEEKLY.REPORTS.BEDS_FREE","WEEKDAY.num","WEEKDAY.ru","WEEKDAY.en"
"2020-07-03 10:35:00",263,491,45,4223,"2020-07-03",NA,NA,NA,NA,298,18221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"пт","Fri"
"2020-07-04 10:30:00",271,251,31,4212,"2020-07-04",NA,NA,NA,NA,314,19532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"сб","Sat"
"2020-07-05 10:30:00",275,248,42,4197,"2020-07-05",NA,NA,NA,NA,218,17036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1297,4185,565,3843,7,"вс","Sun"
"2020-07-06 10:30:00",280,180,44,4253,"2020-07-06",NA,NA,NA,NA,223,11047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"пн","Mon"
"2020-07-07 10:30:00",278,185,48,4298,"2020-07-07",NA,NA,NA,NA,239,13857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"вт","Tue"
"2020-07-08 10:30:00",295,193,47,4353,"2020-07-08",NA,NA,NA,NA,250,14737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"ср","Wed"
"2020-07-09 10:35:00",292,182,36,4427,"2020-07-09",NA,NA,NA,NA,293,17801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"чт","Thu"
"2020-07-10 11:00:00",300,156,21,4550,"2020-07-10",NA,NA,NA,NA,180,19586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"пт","Fri"
"2020-07-11 10:35:00",296,181,42,4623,"2020-07-11",NA,NA,NA,NA,237,18709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"сб","Sat"
"2020-07-12 10:45:00",293,162,20,4734,"2020-07-12",NA,NA,NA,NA,240,14856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1136,2897,471,5386,7,"вс","Sun"
"2020-07-13 10:45:00",291,152,23,4850,"2020-07-13",NA,NA,NA,NA,127,9621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"пн","Mon"
"2020-07-14 10:30:00",281,194,31,4906,"2020-07-14",NA,NA,NA,NA,236,13195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"вт","Tue"
"2020-07-15 10:45:00",264,167,19,4984,"2020-07-15",NA,NA,NA,NA,152,15676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"ср","Wed"
"2020-07-16 10:30:00",256,149,22,5069,"2020-07-16",NA,NA,NA,NA,218,14581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"чт","Thu"
"2020-07-17 10:30:00",244,156,30,5127,"2020-07-17",NA,NA,NA,NA,212,17019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"пт","Fri"
"2020-07-18 10:30:00",238,161,27,5177,"2020-07-18",NA,NA,NA,NA,258,15719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"сб","Sat"
"2020-07-19 10:45:00",202,101,26,5252,"2020-07-19",NA,NA,NA,NA,238,13272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,852,2196,380,6462,7,"вс","Sun"
"2020-07-20 11:00:00",195,112,26,5309,"2020-07-20",NA,NA,NA,NA,168,8646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"пн","Mon"
"2020-07-21 10:45:00",189,93,27,5378,"2020-07-21",NA,NA,NA,NA,204,14391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"вт","Tue"
"2020-07-22 10:30:00",186,95,28,5441,"2020-07-22",NA,NA,NA,NA,280,14962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"ср","Wed"
"2020-07-23 10:00:00",184,101,19,5505,"2020-07-23",NA,NA,NA,NA,256,18348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"чт","Thu"
"2020-07-24 10:45:00",181,93,27,5566,"2020-07-24",NA,NA,NA,NA,186,17016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"пт","Fri"
"2020-07-25 10:30:00",179,82,28,5635,"2020-07-25",NA,NA,NA,NA,216,16894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"сб","Sat"
"2020-07-26 10:30:00",175,79,9,5722,"2020-07-26",NA,NA,NA,NA,172,13211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,660,1924,323,5383,7,"вс","Sun"
"2020-07-27 10:30:00",172,75,10,5809,"2020-07-27",NA,NA,NA,NA,135,9770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"пн","Mon"
"2020-07-28 10:30:00",168,81,23,5873,"2020-07-28",NA,NA,NA,NA,NA,10801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"вт","Tue"
"2020-07-29 10:45:00",165,75,23,5940,"2020-07-29",NA,NA,NA,NA,205,12971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"ср","Wed"
"2020-07-30 10:30:00",162,93,22,5987,"2020-07-30",NA,NA,NA,NA,219,15357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"чт","Thu"
"2020-07-31 10:30:00",159,78,20,6048,"2020-07-31",NA,NA,NA,NA,194,17047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"пт","Fri"
"2020-08-01 10:30:00",161,96,9,6104,"2020-08-01",NA,NA,NA,NA,225,19541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"сб","Sat"
"2020-08-02 10:30:00",163,86,4,6177,"2020-08-02",NA,NA,NA,NA,153,14461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,646,1798,333,2716,7,"вс","Sun"
"2020-08-03 10:50:00",160,75,6,6256,"2020-08-03",NA,NA,NA,NA,125,9244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"пн","Mon"
"2020-08-04 10:30:00",158,85,22,6307,"2020-08-04",NA,NA,NA,NA,233,9814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"вт","Tue"
"2020-08-05 10:45:00",156,37,18,6408,"2020-08-05",NA,NA,NA,NA,214,14460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"ср","Wed"
"2020-08-06 10:45:00",159,84,16,6467,"2020-08-06",NA,NA,NA,NA,224,18133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"чт","Thu"
"2020-08-07 10:40:00",157,93,18,6513,"2020-08-07",NA,NA,NA,NA,205,18053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"пт","Fri"
"2020-08-08 10:40:00",155,83,10,6575,"2020-08-08",NA,NA,NA,NA,242,17178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"сб","Sat"
"2020-08-09 10:30:00",160,33,3,6699,"2020-08-09",NA,NA,NA,NA,124,13698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,631,1657,320,1664,7,"вс","Sun"
"2020-08-10 10:30:00",157,45,7,6804,"2020-08-10",NA,NA,NA,NA,77,8963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"пн","Mon"
"2020-08-11 10:30:00",157,78,20,6863,"2020-08-11",NA,NA,NA,NA,246,12050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"вт","Tue"
"2020-08-12 10:30:00",161,93,12,6919,"2020-08-12",NA,NA,NA,NA,208,14647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"ср","Wed"
"2020-08-13 10:30:00",160,96,15,6968,"2020-08-13",NA,NA,NA,NA,186,17307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"чт","Thu"
"2020-08-14 10:30:00",159,72,22,7033,"2020-08-14",NA,NA,NA,NA,226,17097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"пт","Fri"
"2020-08-15 10:30:00",162,76,20,7099,"2020-08-15",NA,NA,NA,NA,225,19324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"сб","Sat"
"2020-08-16 10:30:00",163,53,10,7199,"2020-08-16",NA,NA,NA,NA,161,15918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,652,1748,346,1526,7,"вс","Sun"
"2020-08-17 10:30:00",159,69,2,7287,"2020-08-17",NA,NA,NA,NA,131,8027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"пн","Mon"
"2020-08-18 10:30:00",157,83,19,7342,"2020-08-18",NA,NA,NA,NA,186,13453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"вт","Tue"
"2020-08-19 10:30:00",162,86,17,7401,"2020-08-19",NA,NA,NA,NA,181,16941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"ср","Wed"
"2020-08-20 10:30:00",160,83,15,7463,"2020-08-20",NA,NA,NA,NA,240,20436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"чт","Thu"
"2020-08-21 10:30:00",181,101,6,7537,"2020-08-21",NA,NA,NA,NA,164,20599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"пт","Fri"
"2020-08-22 10:45:00",183,110,18,7592,"2020-08-22",NA,NA,NA,NA,201,20648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"сб","Sat"
"2020-08-23 10:45:00",180,63,10,7699,"2020-08-23",NA,NA,NA,NA,115,15681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,667,1761,226,1618,7,"вс","Sun"
"2020-08-24 10:30:00",182,65,0,7816,"2020-08-24",NA,NA,NA,NA,109,10863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"пн","Mon"
"2020-08-25 10:40:00",179,89,15,7891,"2020-08-25",NA,NA,NA,NA,182,15711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"вт","Tue"
"2020-08-26 10:30:00",181,75,18,7979,"2020-08-26",NA,NA,NA,NA,217,18795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"ср","Wed"
"2020-08-27 10:30:00",184,65,17,8081,"2020-08-27",NA,NA,NA,NA,173,21334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"чт","Thu"
"2020-08-28 10:30:00",187,86,9,8173,"2020-08-28",NA,NA,NA,NA,172,21767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"пт","Fri"
"2020-08-29 10:40:00",189,95,15,8252,"2020-08-29",NA,NA,NA,NA,138,21837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"сб","Sat"
"2020-08-30 10:40:00",186,68,5,8365,"2020-08-30",NA,NA,NA,NA,128,18093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,661,1645,222,1744,7,"вс","Sun"
"2020-08-31 10:30:00",188,96,0,8457,"2020-08-31",NA,NA,NA,NA,84,10203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"пн","Mon"
"2020-09-01 10:30:00",185,86,19,8537,"2020-09-01",NA,NA,NA,NA,215,16953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"вт","Tue"
"2020-09-02 10:30:00",189,106,21,8599,"2020-09-02",NA,NA,NA,NA,205,19467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"ср","Wed"
"2020-09-03 10:30:00",191,112,22,8656,"2020-09-03",NA,NA,NA,NA,201,21351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"чт","Thu"
"2020-09-04 10:30:00",193,101,20,8728,"2020-09-04",NA,NA,NA,NA,180,22715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"пт","Fri"
"2020-09-05 10:30:00",195,96,19,8808,"2020-09-05",NA,NA,NA,NA,245,22276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"сб","Sat"
"2020-09-06 10:30:00",192,75,10,8915,"2020-09-06",NA,NA,NA,NA,160,17891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,701,1809,186,1326,7,"вс","Sun"
"2020-09-07 10:30:00",196,65,0,9046,"2020-09-07",NA,NA,NA,NA,129,12995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"пн","Mon"
"2020-09-08 10:30:00",210,123,20,9113,"2020-09-08",NA,NA,NA,NA,237,15431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"вт","Tue"
"2020-09-09 10:30:00",218,111,22,9198,"2020-09-09",NA,NA,NA,NA,243,18785,NA,NA,NA,NA,NA,3516,NA,NA,NA,NA,NA,840,2676,NA,NA,NA,NA,3,"ср","Wed"
"2020-09-10 10:30:00",215,112,16,9285,"2020-09-10",NA,NA,NA,NA,200,23722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"чт","Thu"
"2020-09-11 10:30:00",216,105,17,9379,"2020-09-11",NA,NA,NA,NA,231,23789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"пт","Fri"
"2020-09-12 10:30:00",203,105,23,9454,"2020-09-12",NA,NA,NA,NA,233,23796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"сб","Sat"
"2020-09-13 10:40:00",206,104,20,9536,"2020-09-13",NA,NA,NA,NA,185,18522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720,1974,184,1144,7,"вс","Sun"
"2020-09-14 11:40:00",199,100,0,9635,"2020-09-14",NA,NA,NA,NA,157,11050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"пн","Mon"
"2020-09-15 10:40:00",206,104,26,9711,"2020-09-15",NA,NA,NA,NA,180,17981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"вт","Tue"
"2020-09-16 10:30:00",207,105,25,9788,"2020-09-16",NA,NA,NA,NA,269,23625,NA,NA,NA,NA,NA,3653,NA,NA,NA,NA,NA,550,3103,NA,NA,NA,NA,3,"ср","Wed"
"2020-09-17 10:30:00",211,107,24,9868,"2020-09-17",NA,NA,NA,NA,257,24078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"чт","Thu"
"2020-09-18 10:30:00",206,104,19,9951,"2020-09-18",NA,NA,NA,NA,213,23994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"пт","Fri"
"2020-09-19 10:30:00",212,107,18,10038,"2020-09-19",NA,NA,NA,NA,281,24634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"сб","Sat"
"2020-09-20 10:30:00",214,108,15,10129,"2020-09-20",NA,NA,NA,NA,207,19225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,789,2214,207,932,7,"вс","Sun"
"2020-09-21 10:30:00",209,105,0,10233,"2020-09-21",NA,NA,NA,NA,176,12301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"пн","Mon"
"2020-09-22 10:30:00",211,106,25,10313,"2020-09-22",NA,NA,NA,NA,287,18137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"вт","Tue"
"2020-09-23 10:30:00",208,105,15,10401,"2020-09-23",NA,NA,NA,NA,299,23060,NA,NA,NA,NA,NA,4076,NA,NA,NA,NA,NA,849,3227,NA,NA,NA,NA,3,"ср","Wed"
"2020-09-24 10:30:00",215,110,22,10484,"2020-09-24",NA,NA,NA,NA,262,25701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"чт","Thu"
"2020-09-25 10:40:00",224,210,19,10479,"2020-09-25",NA,NA,NA,NA,303,28252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"пт","Fri"
"2020-09-26 12:00:00",232,116,27,10568,"2020-09-26",NA,NA,NA,NA,292,26201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"сб","Sat"
"2020-09-27 10:40:00",227,114,9,10672,"2020-09-27",NA,NA,NA,NA,232,22048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,814,2566,216,-192,7,"вс","Sun"
"2020-09-28 10:30:00",237,119,0,10790,"2020-09-28",NA,NA,NA,NA,232,15646,NA,NA,NA,NA,NA,4076,NA,NA,NA,NA,NA,608,3468,NA,NA,NA,NA,1,"пн","Mon"
"2020-09-29 11:10:00",251,126,30,10885,"2020-09-29",NA,NA,NA,NA,308,24390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"вт","Tue"
"2020-09-30 10:30:00",276,138,26,10997,"2020-09-30",NA,NA,NA,NA,356,26652,NA,NA,NA,NA,NA,4076,NA,NA,NA,NA,NA,536,3540,NA,NA,NA,NA,3,"ср","Wed"
"2020-10-01 11:20:00",285,143,22,11117,"2020-10-01",NA,NA,NA,NA,330,29205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"чт","Thu"
"2020-10-02 10:50:00",302,151,32,11236,"2020-10-02",NA,NA,NA,NA,353,30687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"пт","Fri"
"2020-10-03 10:50:00",358,179,30,11385,"2020-10-03",NA,NA,NA,NA,398,28781,NA,NA,NA,NA,NA,4640,NA,NA,NA,NA,NA,844,3796,NA,NA,NA,NA,6,"сб","Sat"
"2020-10-04 10:40:00",392,196,25,11556,"2020-10-04",NA,NA,NA,NA,258,21004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,927,2866,200,81,7,"вс","Sun"
"2020-10-05 10:30:00",407,204,14,11745,"2020-10-05",NA,NA,NA,NA,217,13686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"пн","Mon"
"2020-10-06 10:30:00",411,206,34,11916,"2020-10-06",NA,NA,NA,NA,375,24161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"вт","Tue"
"2020-10-07 10:30:00",456,228,30,12114,"2020-10-07",NA,NA,NA,NA,432,28993,NA,NA,NA,NA,NA,4930,NA,NA,NA,NA,NA,858,4072,NA,NA,NA,NA,3,"ср","Wed"
"2020-10-08 10:30:00",461,231,25,12319,"2020-10-08",NA,NA,NA,NA,358,29488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"чт","Thu"
"2020-10-09 10:40:00",469,235,22,12531,"2020-10-09",NA,NA,NA,NA,386,30236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"пт","Fri"
"2020-10-10 10:40:00",501,251,36,12745,"2020-10-10",NA,NA,NA,NA,404,29670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"сб","Sat"
"2020-10-11 11:50:00",528,264,21,12988,"2020-10-11",NA,NA,NA,NA,410,24153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1192,3088,213,-59,7,"вс","Sun"
"2020-10-12 10:30:00",538,269,0,13257,"2020-10-12",NA,NA,NA,NA,244,15216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"пн","Mon"
"2020-10-13 10:40:00",557,278,34,13502,"2020-10-13",NA,NA,NA,NA,269,26931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"вт","Tue"
"2020-10-14 11:30:00",602,300,30,13774,"2020-10-14",NA,NA,NA,NA,501,34287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"ср","Wed"
"2020-10-15 10:30:00",638,319,46,14047,"2020-10-15",NA,NA,NA,NA,388,35207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"чт","Thu"
"2020-10-16 10:30:00",647,322,25,14347,"2020-10-16",NA,NA,NA,NA,430,30944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"пт","Fri"
"2020-10-17 10:40:00",659,330,31,14645,"2020-10-17",NA,NA,NA,NA,417,32736,NA,NA,NA,NA,NA,5815,NA,NA,NA,NA,NA,941,4874,NA,NA,NA,NA,6,"сб","Sat"
"2020-10-18 10:30:00",674,337,15,14967,"2020-10-18",NA,NA,NA,NA,454,27633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1272,3840,283,134,7,"вс","Sun"
"2020-10-19 10:45:00",686,340,0,15313,"2020-10-19",NA,NA,NA,NA,332,25742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"пн","Mon"
"2020-10-20 13:30:00",695,348,38,15622,"2020-10-20",NA,NA,NA,NA,316,32259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"вт","Tue"
"2020-10-21 10:30:00",684,343,49,15914,"2020-10-21",NA,NA,NA,NA,564,30195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"ср","Wed"
"2020-10-22 10:40:00",697,349,24,16238,"2020-10-22",NA,NA,NA,NA,473,33986,NA,NA,NA,NA,NA,6240,NA,NA,NA,NA,NA,949,5291,NA,NA,NA,NA,4,"чт","Thu"
"2020-10-23 10:40:00",710,355,32,16561,"2020-10-23",NA,NA,NA,NA,475,40898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"пт","Fri"
"2020-10-24 10:30:00",713,401,37,16836,"2020-10-24",NA,NA,NA,NA,483,37748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"сб","Sat"
"2020-10-25 10:30:00",709,387,25,17133,"2020-10-25",NA,NA,NA,NA,546,30074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1139,4502,471,315,7,"вс","Sun"
"2020-10-26 10:40:00",715,390,0,17458,"2020-10-26",NA,NA,NA,NA,395,21663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"пн","Mon"
"2020-10-27 10:40:00",721,403,47,17729,"2020-10-27",NA,NA,NA,NA,354,33424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"вт","Tue"
"2020-10-28 10:40:00",727,415,57,17984,"2020-10-28",NA,NA,NA,NA,642,38326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"ср","Wed"
"2020-10-29 11:40:00",758,424,34,18284,"2020-10-29",NA,NA,NA,NA,625,38424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"чт","Thu"
"2020-10-30 10:40:00",801,417,36,18632,"2020-10-30",NA,NA,NA,NA,620,36176,NA,NA,NA,NA,NA,7713,NA,NA,NA,NA,NA,1625,6088,NA,NA,NA,NA,5,"пт","Fri"
"2020-10-31 10:40:00",854,441,42,19003,"2020-10-31",NA,NA,NA,NA,618,37870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"сб","Sat"
"2020-11-01 10:40:00",896,457,29,19413,"2020-11-01",NA,NA,NA,NA,639,33949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1142,4799,486,1000,7,"вс","Sun"
"2020-11-02 10:50:00",923,449,1,19886,"2020-11-02",NA,NA,NA,NA,451,21507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"пн","Mon"
"2020-11-03 10:40:00",944,484,59,20287,"2020-11-03",NA,NA,NA,NA,487,30663,NA,NA,NA,NA,NA,7913,NA,NA,NA,NA,NA,1475,6438,NA,NA,NA,NA,2,"вт","Tue"
